,avg_expenditure_25_34,avg_expenditure_35_44,avg_expenditure_45_54,avg_expenditure_55_64,CPI,employees_construction,GDP,HCAI_GOVT,HCAI_GSE,HCAI_PP,home-ownership-rate,houses-for-sale-to-sold,industrial_production_cement,private_job_gains,MORTGAGE30US,pvt_owned_house_under_const,nonresidential_const_val,permits,personal_saving_rate,population,house_units_completed,producer_price_index_concrete_brick,residential_const_val,retail_sales_home_furnishing_stores,target,UNRATE,unrate_construction,gdp_per_capita,avg_expenditure_35_54,CPI_TREND,GDP_RATE,EMP_CONST_RATE,EMP_CONST_TREND,HCAI,houses-for-sale-to-sold-rate,HOUSES_S2S_TREND,industrial_production_cement_cum,cpi_cum,houses_for_sale_to_sold_cum,private_job_gains_cum,pvt_owned_house_under_const_cum,permits_cum,house_units_completed_cum,industrial_production_cement_rate,pvt_owned_house_under_const_rate,permits_rate,private_job_gains_rate,house_units_completed_rate,PERMITS_TREND,private_job_gains_trend,pvt_owned_house_under_const_trend,house_units_completed_trend
2012-04-30,48581.0,57535.0,59402.0,54288.0,-1.1969874256587039,5618,16207.13,11.457,1.504,3.613,65.99,1.589235205116581,94.8657,7.7501841622578365,1.3635373739972745,463.0,304401,732,8.5,313888.0,671.0,199.3,258567,7502,139.159,8.2,2.6741486494265287,0.05163348073198083,116937.0,DOWN,0.0409061816917186,0.02395863495485841,UP,5.5246666666666675,-0.1797095984152431,DOWN,17850.7477,-inf,240.67724701244782,1063.9783771763516,129708.0,188183,186140.0,0.06237613017863535,0.04075518000503383,0.0445191557228213,0.09121851669240572,0.03888424886549015,UP,UP,UP,UP
2012-05-31,48702.0,57601.0,59740.0,54456.0,,5604,16244.6,11.387,1.494,3.683,66.0,1.547562508716013,92.7778,7.7501841622578365,1.3344746123900941,474.0,305582,796,8.6,314088.0,626.0,200.8,263797,7652,140.159,8.2,2.653241964607215,0.05171990015537047,117341.0,DOWN,0.041285781778305886,0.01582766854370508,UP,5.521333333333334,-0.1983440575170523,DOWN,17943.5255,,242.22480952116385,1071.7285613386096,130182.0,188979,186766.0,0.06262114528997782,0.04107583806660581,0.04531249785356432,0.09052384307336754,0.03918002134978272,UP,UP,UP,UP
2012-06-30,48823.0,57667.0,60078.0,54624.0,,5621,16282.07,11.317,1.484,3.753,66.03,1.5686159179138452,91.4306,7.7501841622578365,1.3015531326648,486.0,302591,794,8.6,314288.0,625.0,200.7,269664,7544,141.032,8.2,2.5494451709255714,0.051806209591202974,117745.0,DOWN,0.04166377787126444,0.01668349755456906,UP,5.518000000000001,-0.18483152603972416,DOWN,18034.9561,,243.79342543907768,1079.4787455008675,130668.0,189773,187391.0,0.06264203634007949,0.041478134162140204,0.04598994875202483,0.08983961626099639,0.039302043738781524,UP,UP,UP,UP
2012-07-31,48944.0,57733.0,60416.0,54792.0,,5632,16319.54,11.255,1.487,3.82,66.06,1.5260563034950492,90.0394,7.783919607689602,1.2669476034873244,490.0,304534,849,7.8,314488.0,676.0,200.7,273587,7650,141.66899999999998,8.2,2.509599262378372,0.05189240924931953,118149.0,DOWN,0.04204043577136641,0.015207377782643883,UP,5.520666666666667,-0.22027566754490596,DOWN,18124.9955,,245.31948174257272,1087.262665108557,131158.0,190622,188067.0,0.0625201352237951,0.04190015625739881,0.04703325453587394,0.08923382524281474,0.039390241578573695,UP,UP,UP,UP
2012-08-31,49065.0,57799.0,60754.0,54960.0,-0.5860596845914283,5648,16353.160000000002,11.265,1.507,3.7,66.09,1.5260563034950492,90.1235,7.783919607689602,1.2814892467537642,495.0,302812,840,7.6,314687.0,684.0,200.7,279216,7593,142.279,8.1,2.424802725718295,0.05196643013534084,118553.0,DOWN,0.039961967539464634,0.017143276986437656,UP,5.490666666666667,-0.20421486942731815,DOWN,18215.119000000002,-inf,246.84553804606776,1095.0465847162466,131653.0,191462,188751.0,0.06229775492942052,0.042380965712508475,0.04787891033107315,0.08863700549176726,0.03963043729258058,UP,UP,UP,UP
2012-09-30,49186.0,57865.0,61092.0,55128.0,-0.8069404252779637,5661,16386.780000000002,11.275,1.527,3.58,66.1,1.5040773967762742,89.7602,7.783919607689602,1.2520484275574992,511.0,305507,930,8.1,314886.0,652.0,200.7,286120,7614,142.909,7.8,2.4765384001174837,0.0520403574627008,118957.0,DOWN,0.0378963124996211,0.013695189594451602,UP,5.460666666666666,-0.2018845559916726,DOWN,18304.879200000003,-inf,248.34961544284403,1102.830504323936,132164.0,192392,189403.0,0.06211171604026511,0.04295577521787809,0.049387820796195255,0.08804895908302464,0.03976044897046106,UP,UP,UP,UP
2012-10-31,49307.0,57931.0,61430.0,55296.0,,5674,16420.386,11.279,1.552,3.459,66.03,1.589235205116581,91.4529,7.735577572868662,1.218615081062806,520.0,306335,887,8.7,315085.0,730.0,200.7,294197,7416,143.60299999999998,7.8,2.4336133554004498,0.052114146976212763,119361.0,DOWN,0.03584211683250321,0.015272894991944116,UP,5.43,-0.11994518334093816,DOWN,18396.332100000003,,249.9388506479606,1110.5660818968047,132684.0,193279,190133.0,0.061974357223767915,0.04355495450006483,0.05033005748895779,0.08738164219397104,0.040502532370844696,UP,UP,UP,UP
2012-11-30,49428.0,57997.0,61768.0,55464.0,,5684,16489.935999999998,10.899,1.612,3.259,65.96,1.5260563034950492,95.969,7.735577572868662,1.2095571826198364,534.0,301430,917,9.5,315236.33,668.0,200.7,296510,7620,144.588,7.7,2.501435951739211,0.052309757571406816,119765.0,DOWN,0.03531309220778544,0.016139394395403236,UP,5.256666666666667,-0.13146616560614538,DOWN,18492.301100000004,,251.46490695145565,1118.3016594696733,133218.0,194196,190801.0,0.06211129933497063,0.044168603151213126,0.05122933500932222,0.0867239931321899,0.0408108573240835,UP,UP,UP,UP
2012-12-31,49549.0,58063.0,62106.0,55632.0,,5724,16559.485999999997,10.519,1.6720000000000002,3.059,65.89,1.5040773967762742,96.183,7.735577572868662,1.2074666935801919,551.0,304580,941,11.6,315387.66,677.0,200.7,299101,7972,145.504,7.9,2.6026896854443837,0.0525051804499897,120169.0,DOWN,0.034788787605361304,0.0199389049253696,UP,5.083333333333333,-0.10326983661008499,DOWN,18588.484100000005,,252.9689843482319,1126.0372370425418,133769.0,195137,191478.0,0.06199643964754246,0.04489699809928274,0.05229255197622729,0.08607580317387306,0.04102808816824044,UP,UP,UP,UP
2013-01-31,49423.0,58129.0,61971.0,55657.0,-1.2183069862613838,5746,16629.05,10.148,1.719,2.854,65.6,1.3862943611198906,98.808,7.7664168980196555,1.227884624372249,559.0,292746,940,5.9,315539.0,714.0,201.4,303792,7912,146.835,8.0,2.7788192719904172,0.05270045858039735,120100.0,DOWN,0.03427016866317607,0.021105250489432667,UP,4.907,-0.18481526145792246,DOWN,18687.292100000006,-inf,254.3552787093518,1133.8036539405614,134328.0,196077,192192.0,0.06182763511104576,0.04562495361707769,0.053260890553692805,0.08553648418505891,0.04178894329981281,UP,UP,UP,UP
2013-02-28,49302.0,58189.0,61839.0,55678.0,-0.19966758951896219,5784,16652.55,10.008,1.729,2.694,65.6,1.410986973710262,100.6176,7.7664168980196555,1.2620058355765456,581.0,292424,980,5.6,315699.33,729.0,201.4,309078,7863,147.78,7.7,2.7536607123542622,0.052748132218082305,120028.0,DOWN,0.03281755869958843,0.027163678374574077,UP,4.8103333333333325,-0.10590420872041528,DOWN,18787.909700000007,-inf,255.76626568306207,1141.570070838581,134909.0,197057,192921.0,0.0617836568665256,0.046440600174990666,0.05428461009303252,0.08500478827190107,0.04253595103649299,UP,UP,UP,UP
2013-03-31,49181.0,58249.0,61707.0,55699.0,-1.3415089366551607,5802,16676.05,9.868,1.739,2.5340000000000003,65.6,1.4350845252893227,100.5714,7.7664168980196555,1.2711640538662592,596.0,290250,936,5.9,315859.66,816.0,201.4,312083,7867,149.96200000000002,7.5,2.6878474937846906,0.0527957574576,119956.0,DOWN,0.03137114091297425,0.030981737608728528,UP,4.713666666666668,-0.10202914732418611,DOWN,18888.481100000008,-inf,257.2013502083514,1149.3364877366005,135505.0,197993,193737.0,0.06183542934867495,0.04729871208722781,0.05471419861060462,0.08448055487098556,0.04361381702906708,UP,UP,UP,UP
2013-04-30,49060.0,58309.0,61575.0,55720.0,,5796,16699.551,9.735,1.76,2.375,65.6,1.4816045409242156,95.5972,7.762311022811377,1.236923904465622,606.0,293188,1012,6.2,316020.0,712.0,203.8,316537,7834,151.52200000000002,7.6,2.580216829592325,0.05284333586481868,119884.0,DOWN,0.029930563964514354,0.031192295776383917,UP,4.623333333333333,-0.07012724765798481,DOWN,18984.07830000001,,258.6829547492756,1157.098798759412,136111.0,199005,194449.0,0.06155524834731931,0.0481849590936779,0.055915056402429095,0.08390076824173893,0.0436708391207598,UP,UP,UP,UP
2013-05-31,48939.0,58369.0,61443.0,55741.0,-1.7257426706561836,5829,16770.060999999998,9.695,1.77,2.345,65.6,1.5260563034950492,99.5294,7.762311022811377,1.262996144775397,620.0,297883,1003,6.4,316222.0,708.0,203.8,321706,7759,152.858,7.5,2.379546134130174,0.05303255624213368,119812.0,DOWN,0.03183466741932292,0.03936483058865213,UP,4.6033333333333335,-0.013994289803217284,DOWN,19083.607700000008,-inf,260.2090110527707,1164.8611097822234,136731.0,200008,195157.0,0.06160037746659167,0.04908202060885836,0.056721467972823465,0.08332903795984703,0.04394786644659861,UP,UP,UP,UP
2013-06-30,48818.0,58429.0,61311.0,55762.0,-1.4272379922042393,5855,16840.571,9.655,1.78,2.315,65.53,1.410986973710262,101.121,7.762311022811377,1.4036429994545037,629.0,302661,942,6.5,316424.0,736.0,203.8,324770,7986,154.205,7.5,2.2823823856765264,0.0532215350289485,119740.0,DOWN,0.03372641323407584,0.040786413029742744,UP,4.583333333333333,-0.10590420872041528,DOWN,19184.728700000007,-inf,261.6199980264809,1172.6234208050348,137360.0,200950,195893.0,0.06180270214600633,0.049945461437295946,0.05722749984385433,0.08276519717353999,0.04437124875808892,UP,UP,UP,UP
2013-07-31,48697.0,58489.0,61179.0,55783.0,-3.2339957317334322,5859,16911.068,9.6,1.804,2.293,65.46,1.7047480922384253,101.9235,7.737908433810454,1.4747630091074988,640.0,316339,997,6.3,316626.0,784.0,203.8,328388,7973,155.613,7.3,2.2082744135228043,0.05341023162974613,119668.0,DOWN,0.035605155946639204,0.03951432170691028,UP,4.565666666666666,0.1107305250201072,UP,19286.652200000008,-inf,263.32474611871936,1180.3613292388452,138000.0,201947,196677.0,0.062121308328337344,0.05085098184840517,0.05771287720399493,0.08215738164137361,0.04476450690489183,UP,UP,UP,UP
2013-08-31,48576.0,58549.0,61047.0,55804.0,-2.1178235487254335,5878,16985.088,9.68,1.844,2.333,65.39,1.7047480922384253,103.1386,7.737908433810454,1.494251502624983,654.0,319524,964,6.4,316832.0,765.0,201.8,335690,8022,156.977,7.2,2.2082744135228043,0.053609130390869605,119596.0,DOWN,0.037914631801365166,0.03991506780578475,UP,4.619,0.1107305250201072,UP,19389.790800000006,-inf,265.0294942109578,1188.0992376726556,138654.0,202911,197442.0,0.062494716613508194,0.05181194788966565,0.058078103750901916,0.08155784536283361,0.04501618419701714,UP,UP,UP,UP
2013-09-30,48455.0,58609.0,60915.0,55825.0,-2.1515783587598976,5910,17059.108,9.76,1.884,2.373,65.4,1.6863989535702288,105.1544,7.737908433810454,1.501852701754163,661.0,325461,1004,6.5,317038.0,776.0,201.8,339977,8084,158.235,7.2,2.1400661634962708,0.053807770677332056,119524.0,DOWN,0.04020934244949807,0.04304527636348396,UP,4.6723333333333334,0.11441577402758295,UP,19494.945200000006,-inf,266.71589316452804,1195.837146106466,139315.0,203915,198218.0,0.06298756419282373,0.05269398059353206,0.05816828302232178,0.08096642021502495,0.045490415008776444,UP,UP,UP,UP
2013-10-31,48334.0,58669.0,60783.0,55846.0,,5931,17133.114,9.826,1.93,2.422,65.37,1.589235205116581,103.4307,7.7706452341291765,1.4331779470187411,670.0,333928,1044,6.0,317244.0,801.0,201.8,346273,8191,159.247,7.2,2.1972245773362196,0.054006108862578964,119452.0,DOWN,0.04248947048949952,0.04429849646992998,UP,4.726,0.0,DOWN,19598.375900000006,,268.30512836964465,1203.6077913405952,139985.0,204959,199019.0,0.06329539820600792,0.05356491266369053,0.05867521824373505,0.08045367009896799,0.04567647027899189,UP,UP,UP,UP
2013-11-30,48213.0,58729.0,60651.0,55867.0,,5963,17136.834000000003,9.896,1.94,2.472,65.34,1.6094379124341003,100.2908,7.7706452341291765,1.4480947620253375,687.0,340714,1029,5.8,317416.0,839.0,201.8,353317,8236,160.076,6.9,2.151762203259462,0.05398856390352094,119380.0,DOWN,0.038479926564969145,0.047918499906114735,UP,4.769333333333333,0.053198167015052325,UP,19698.666700000005,,269.91456628207874,1211.3784365747244,140672.0,205988,199858.0,0.06319646454022139,0.054444055229607394,0.05894995634290934,0.07994775601654307,0.046376114288071056,UP,UP,UP,UP
2013-12-31,48092.0,58789.0,60519.0,55888.0,,5932,17140.554,9.966,1.95,2.522,65.31,1.6486586255873816,99.2353,7.7706452341291765,1.4945880707551584,707.0,348710,1005,6.0,317588.0,778.0,201.8,360754,7988,160.997,6.7,2.4336133554004498,0.053971037948537096,119308.0,DOWN,0.03448812487290126,0.035693562581481084,UP,4.812666666666666,0.0917823182704465,UP,19797.902000000006,,271.5632249076661,1219.1490818088537,141379.0,206993,200636.0,0.06303371792271718,0.055329795819691004,0.05898310028477487,0.07944854210156636,0.046719401527007716,UP,UP,UP,UP
2014-01-31,48209.0,59095.0,60951.0,55923.0,-0.9887948489682151,5985,17144.281,10.048,1.956,2.564,65.2,1.62924053973028,96.7022,7.746590287385031,1.4888509494449829,713.0,353903,976,6.7,317760.0,838.0,207.0,368359,7808,161.944,6.6,2.509599262378372,0.0539535529959718,120046.0,DOWN,0.0305134827142992,0.04075237845283868,UP,4.856,0.16147971971704916,UP,19894.604200000005,-inf,273.1924654473964,1226.8956720962387,142092.0,207969,201474.0,0.06260482322974516,0.05619016487965185,0.05888159090723245,0.07890908965629366,0.047165468442430136,UP,UP,UP,UP
2014-02-28,48331.0,59406.0,61378.0,55954.0,-0.9948176628761399,6007,17250.421,10.148,1.956,2.494,65.17,1.667706820558076,96.6089,7.746590287385031,1.4591962491035575,714.0,359437,1039,6.6,317935.67,876.0,207.0,363860,8111,162.53,6.7,2.5494451709255714,0.05425758298840769,120784.0,DOWN,0.035273191123794394,0.037829971011560895,UP,4.866,0.16716008056401496,UP,19991.213100000004,-inf,274.86017226795445,1234.6422623836238,142806.0,209008,202350.0,0.062079270119814775,0.056886588755244584,0.05887950175547071,0.07837669205044183,0.04771809263878813,UP,UP,UP,UP
2014-03-31,48453.0,59717.0,61805.0,55985.0,-0.44004970041678954,6038,17356.560999999998,10.248,1.956,2.424,65.14,1.7227665977411035,98.2313,7.746590287385031,1.468450219133123,726.0,355615,1067,6.7,318111.34,893.0,207.0,369329,8254,163.094,6.7,2.424802725718295,0.05456127719307333,121522.0,DOWN,0.039997032194653094,0.039870145585434766,UP,4.8759999999999994,0.18270773553680295,UP,20089.444400000004,-inf,276.58293886569555,1242.3888526710089,143532.0,210075,203243.0,0.06164225223692509,0.057549466847370466,0.059232933280051074,0.07785121171663181,0.04790073828226063,UP,UP,UP,UP
2014-04-30,48575.0,60028.0,62232.0,56016.0,-1.1096466084750742,6084,17462.703,10.359,1.947,2.342,65.11,1.7404661748405046,99.8831,7.776535028185241,1.4672981452729776,743.0,360049,1090,6.9,318287.0,834.0,207.0,375347,8366,163.404,6.2,2.2407096892759584,0.054864644173340416,122260.0,DOWN,0.04468551659231061,0.04849434993861056,UP,4.882666666666667,0.16102734413446726,UP,20189.327500000003,-inf,278.32340504053604,1250.165387699194,144275.0,211165,204077.0,0.061553479550531656,0.05825047128128598,0.059309868365120665,0.07736001596933208,0.04832745572958303,UP,UP,UP,UP
2014-05-31,48697.0,60339.0,62659.0,56047.0,-1.0519358310890778,6109,17556.213,10.349,1.957,2.3320000000000003,65.1,1.6486586255873816,103.251,7.776535028185241,1.4331779470187411,754.0,356841,1018,7.1,318498.33,891.0,207.0,376671,8347,163.671,6.3,2.151762203259462,0.05512183690256711,122998.0,DOWN,0.04581269108030067,0.04691763460421708,UP,4.879333333333334,0.07727517478450656,UP,20292.578500000003,-inf,279.9720636661234,1257.9419227273793,145029.0,212183,204968.0,0.06142549711454234,0.05891823044509257,0.059091744121750556,0.07687513001966269,0.04904950656591386,UP,UP,UP,UP
2014-06-30,48819.0,60650.0,63086.0,56078.0,-1.6808657424564675,6133,17649.723,10.339,1.967,2.322,65.13,1.7404661748405046,102.008,7.776535028185241,1.426115855306562,771.0,360030,1010,7.1,318709.66,800.0,207.0,372569,8369,164.067,6.1,2.1041341542702074,0.055378688553086225,123736.0,DOWN,0.04692917360240206,0.04638802959416595,UP,4.876,0.20986355304601537,UP,20394.586500000005,-inf,281.7125298409639,1265.7184577555645,145800.0,213193,205768.0,0.0611549156441499,0.05963060298533776,0.05914173783682597,0.07639643300611813,0.049180728746787444,UP,UP,UP,UP
2014-07-31,48941.0,60961.0,63513.0,56109.0,,6178,17743.227,10.315,1.97,2.314,65.16,1.824549292051046,104.7714,7.763306132398066,1.4182774069729414,790.0,359951,1076,7.2,318921.0,839.0,207.0,372572,8380,164.582,6.2,2.0149030205422647,0.055635179245016785,124474.0,DOWN,0.04803554682658061,0.05301565393373831,UP,4.866333333333333,0.06791563994214084,UP,20499.357900000006,,283.53707913301497,1273.4817638879626,146590.0,214269,206607.0,0.06098030290941773,0.060385889144735,0.05922694825591586,0.07593409283134785,0.049255648784711184,UP,UP,UP,UP
2014-08-31,49063.0,61272.0,63940.0,56140.0,,6210,17779.666999999998,10.365,1.99,2.324,65.19,1.6863989535702288,103.4758,7.763306132398066,1.4146388341290332,793.0,360732,1047,7.0,319133.0,908.0,207.0,372893,8517,165.22099999999998,6.1,2.0412203288596382,0.055712405172764955,125212.0,DOWN,0.04571971836026224,0.05494432794866176,UP,4.893,-0.010821894478464142,DOWN,20602.833700000007,,285.2234780865852,1281.2450700203608,147383.0,215316,207515.0,0.0606819444578649,0.06105301940818155,0.05933925725780899,0.07547756526196717,0.04975875588928264,UP,UP,UP,UP
2014-09-30,49185.0,61583.0,64367.0,56171.0,-2.5868479243854177,6242,17816.107,10.415,2.01,2.334,65.2,1.6863989535702288,106.39,7.763306132398066,1.426115855306562,797.0,363100,1077,7.2,319345.0,975.0,207.0,382053,8442,165.91299999999998,5.9,1.9459101490553132,0.055789528566284115,125950.0,DOWN,0.043418681127149104,0.05465481243058086,UP,4.919666666666666,0.0,DOWN,20709.223700000006,-inf,286.90987704015544,1289.008376152759,148180.0,216393,208490.0,0.060423978944404454,0.061690194736501856,0.059392958596639546,0.07502674132069828,0.05052364332951791,UP,UP,UP,UP
2014-10-31,49307.0,61894.0,64794.0,56202.0,,6259,17852.54,10.455,2.03,2.357,65.17,1.667706820558076,107.4887,7.790832498289476,1.3952541024913625,806.0,373536,1094,7.1,319557.0,920.0,207.0,386299,8484,166.649,5.7,1.8562979903656263,0.055866527724318354,126688.0,DOWN,0.04113271286652048,0.05382759508597492,UP,4.947333333333333,0.04819662399448214,UP,20816.712400000008,,288.5775838607135,1296.7992086510485,148986.0,217487,209410.0,0.06030944430032161,0.062317067787467886,0.059329119491750654,0.07457554209053152,0.05089375523430945,UP,UP,UP,UP
2014-11-30,49429.0,62205.0,65221.0,56233.0,,6272,17898.81,10.325,2.12,2.377,65.14,1.7404661748405046,100.1767,7.790832498289476,1.3856691657259723,814.0,373100,1059,7.3,319724.0,863.0,207.0,391521,8577,167.34099999999998,5.8,2.0149030205422647,0.05598206578173675,127426.0,DOWN,0.04350404820099898,0.05052157290713786,UP,4.940666666666666,0.0782679985910932,UP,20916.889100000008,,290.318050035554,1304.590041149338,149800.0,218546,210273.0,0.060005970299699625,0.0628701317420176,0.05917860402822121,0.07412993171853913,0.05079957207041938,UP,UP,UP,UP
2014-12-31,49551.0,62516.0,65648.0,56264.0,,6293,17945.08,10.195,2.21,2.397,65.11,1.62924053973028,107.8631,7.790832498289476,1.3517029163502716,826.0,370648,1072,7.7,319891.0,955.0,207.1,401584,8739,168.05900000000003,5.6,2.1162555148025524,0.056097483205216785,128164.0,DOWN,0.04586874795498415,0.059076480269110866,UP,4.934,-0.011848023401234805,DOWN,21024.752200000006,,291.9472905752843,1312.3808736476276,150626.0,219618,211228.0,0.060124447330056875,0.063355715645466,0.05920469722090168,0.07368980695939921,0.051445797760612776,UP,UP,UP,UP
2015-01-31,49757.0,62747.0,65993.0,56477.0,,6320,17991.348,10.065,2.298,2.409,64.9,1.5686159179138452,107.9359,7.748317649657977,1.3001916620664788,830.0,382055,1049,8.0,320058.0,954.0,208.2,405137,8688,168.66299999999998,5.7,2.2823823856765264,0.05621277393472434,128740.0,DOWN,0.0482263270613311,0.05446286914882953,UP,4.9239999999999995,-0.03792033010272639,DOWN,21132.688100000007,,293.51590649319814,1320.1291912972856,151456.0,220667,212182.0,0.06037249152807787,0.06382041858701734,0.059265747709331365,0.07324246870666358,0.05178405614249748,UP,UP,UP,UP
2015-02-28,49967.0,62982.0,66335.0,56687.0,-0.8340093964140305,6361,18058.798000000003,9.915,2.268,2.389,64.87,1.5040773967762742,98.3147,7.748317649657977,1.3110318766193438,830.0,388502,1127,8.1,320231.33,863.0,208.2,410444,8501,169.146,5.5,2.3608540011180215,0.056392976914532385,129317.0,DOWN,0.04579644087254661,0.057260141828642815,UP,4.857333333333333,-0.10326983661008499,DOWN,21231.002800000006,-inf,295.0199838899744,1327.8775089469436,152286.0,221794,213045.0,0.06016967763067401,0.06427326601179895,0.059376494408508014,0.0728005475288973,0.05150453967932658,UP,UP,UP,UP
2015-03-31,50177.0,63217.0,66677.0,56897.0,-0.5189045690705638,6334,18126.248000000003,9.765,2.238,2.369,64.84,1.62924053973028,98.0826,7.748317649657977,1.3270750014599193,843.0,400451,1072,7.7,320404.66,781.0,208.2,410615,8759,169.82,5.4,2.2512917986064953,0.05657298492475111,129894.0,DOWN,0.04339046301309504,0.04785911683180106,UP,4.790666666666667,-0.05581750595900794,DOWN,21329.085400000007,-inf,296.6492244297047,1335.6258265966017,153129.0,222866,213826.0,0.05987713009477325,0.06472269655145779,0.05910608417397552,0.07236394557821949,0.05076029268709346,UP,UP,UP,UP
2015-04-30,50387.0,63452.0,67019.0,57107.0,-1.5931349065777232,6392,18193.707,9.607,2.193,2.335,64.81,1.589235205116581,102.9391,7.817895132931771,1.300736472758244,868.0,415016,1166,7.6,320578.0,1001.0,208.4,415495,8882,170.31799999999998,5.4,2.0149030205422647,0.05675282458559227,130471.0,DOWN,0.04100841563398261,0.04938483406692722,UP,4.711666666666666,-0.09090009647648253,DOWN,21432.024500000007,-inf,298.2384596348213,1343.4437217295335,153997.0,224032,214827.0,0.05973215219067849,0.06521192110737069,0.05914908039267653,0.07196040617771943,0.05133567945145239,UP,UP,UP,UP
2015-05-31,50597.0,63687.0,67361.0,57317.0,-0.6738874398156925,6427,18231.457,9.637,2.203,2.335,64.8,1.6094379124341003,104.7355,7.817895132931771,1.3454723665996355,878.0,427500,1272,7.5,320787.0,1012.0,208.4,422997,9066,170.898,5.6,1.9021075263969205,0.05683352816666511,131048.0,DOWN,0.037740604343767324,0.050744772721519206,UP,4.7250000000000005,-0.024077007769454366,DOWN,21536.760000000006,-inf,299.8478975472554,1351.2616168624654,154875.0,225304,215839.0,0.05950601451704254,0.06568461752606575,0.06000149151642476,0.07156169619821928,0.05167888999424575,UP,UP,UP,UP
2015-06-30,50807.0,63922.0,67703.0,57527.0,-1.0490024605150012,6441,18269.207,9.667,2.213,2.335,64.63,1.6863989535702288,107.3932,7.817895132931771,1.3819097628020665,896.0,433395,1379,7.4,320996.0,962.0,208.4,433819,8903,171.483,5.3,1.840549633397487,0.05691412665578387,131625.0,DOWN,0.034496875754519714,0.04899978092090693,UP,4.738333333333333,-0.03155753506450245,DOWN,21644.153200000004,-inf,301.53429650082563,1359.0795119953973,155771.0,226683,216801.0,0.05946585994264088,0.0661511604647345,0.06135470699742356,0.0711677294289941,0.05223056155870799,UP,UP,UP,UP
2015-07-31,51017.0,64157.0,68045.0,57737.0,-5.004944119595965,6472,18306.96,9.695,2.211,2.328,64.46,1.6486586255873816,112.8016,7.78973196032155,1.3977287387455537,908.0,421865,1140,7.3,321205.0,988.0,208.4,439613,9064,172.14700000000002,5.2,1.7047480922384253,0.05699462959792033,132202.0,DOWN,0.031277449772486046,0.046490585259800626,UP,4.744666666666666,-0.10137099017774154,DOWN,21756.954800000003,-inf,303.182955126413,1366.869243955719,156679.0,227823,217789.0,0.0595399036390056,0.0665595520397857,0.061336776682990604,0.07076820568705168,0.052708266163986134,UP,UP,UP,UP
2015-08-31,51227.0,64392.0,68387.0,57947.0,,6490,18315.33,9.735,2.221,2.358,64.28999999999999,1.6094379124341003,114.2742,7.78973196032155,1.3622577832916491,921.0,425883,1165,7.3,321413.67,974.0,208.4,438567,9086,172.954,5.1,1.8082887711792655,0.05698366842953507,132779.0,DOWN,0.029682913084989406,0.04410163477061121,UP,4.771333333333334,-0.0467104635265907,DOWN,21871.229000000003,,304.7923930388471,1374.6589759160406,157600.0,228988,218763.0,0.059743404223938056,0.06702553674860384,0.06156288391596523,0.07037336673330555,0.05278532582870045,UP,UP,UP,UP
2015-09-30,51437.0,64627.0,68729.0,58157.0,,6508,18323.7,9.775,2.231,2.388,64.3,1.7749523509116738,114.3883,7.78973196032155,1.358409157630355,939.0,425801,1144,7.4,321622.34,1040.0,208.4,447202,9045,173.84799999999998,5.0,1.7047480922384253,0.05697272148445907,133356.0,DOWN,0.028092368144807253,0.041731545508203724,UP,4.798,0.05117811915655282,UP,21985.6173,,306.56734538975877,1382.4487078763623,158539.0,230132,219803.0,0.05980929007590682,0.06757286884415355,0.06155685839705331,0.06998313061754527,0.05284061219002295,UP,UP,UP,UP
2015-10-31,51647.0,64862.0,69071.0,58367.0,,6547,18332.079,9.805,2.23,2.432,64.17,1.7227665977411035,113.1105,7.839525581704678,1.3339478807476814,943.0,419386,1160,7.5,321831.0,985.0,208.4,448312,9162,174.81099999999998,5.0,1.824549292051046,0.056961818469942305,133933.0,DOWN,0.02650668102074307,0.04498650151638985,UP,4.822333333333334,0.032481964218134624,UP,22098.7278,,308.29011198749987,1390.288233458067,159482.0,231292,220788.0,0.059763896397253914,0.06807872139255791,0.061541902895454546,0.06961200663900853,0.05290891231189574,UP,UP,UP,UP
2015-11-30,51857.0,65097.0,69413.0,58577.0,,6598,18363.159000000003,9.945,2.26,2.492,64.03999999999999,1.7047480922384253,112.979,7.839525581704678,1.3718150398550564,962.0,420334,1244,7.3,322005.33,1000.0,208.4,447200,9152,175.755,5.1,1.824549292051046,0.05702750013485802,134510.0,DOWN,0.025612199025593155,0.05067128975828291,UP,4.899,-0.02073564058603819,DOWN,22211.7068,,309.9948600797383,1398.1277590397717,160444.0,232536,221788.0,0.06006255967001712,0.06864390094649384,0.06204853305693349,0.0692451799382122,0.05331528420825783,UP,UP,UP,UP
2015-12-31,52067.0,65332.0,69755.0,58787.0,,6630,18394.239,10.085,2.29,2.552,63.91,1.62924053973028,119.8914,7.839525581704678,1.3772536164677416,970.0,414654,1212,7.4,322179.66,1023.0,208.4,453227,9361,176.55599999999998,5.0,2.0149030205422647,0.057093110719652514,135087.0,DOWN,0.02472153510754796,0.05216689965297463,UP,4.975666666666666,0.0,DOWN,22331.5982,,311.6241006194686,1405.9672846214764,161414.0,233748,222811.0,0.06030221534684892,0.06917254986314225,0.06235393849309786,0.06888257628268536,0.053385759665849235,UP,UP,UP,UP
